label,smile1,smile2
1,NCCC(O)(P(=O)(O)O)P(=O)(O)O,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
0,COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
1,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O
0,N=C(N)c1ccc([C@H](NC(=O)OCc2ccccc2)P(=O)(O)O)cc1,CC(N)Cc1ccccc1
0,O=c1ccn([C@@H]2O[C@@H](CO)[C@H]3O[V](=O)(O)(O)O[C@@H]32)c(=O)[nH]1,CCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCC
0,O=c1c2ccccc2oc2ccc(S(=O)(=O)N=c3[nH]nn[nH]3)cc12,Cc1n[nH]c2ccc(F)c(Oc3cc(C#N)cc(C#N)c3)c12
1,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
1,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
1,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
0,Oc1ccc2ccccc2c1O,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCC[C@H](N2CCN(CCO)CC2)C3)ncc1Cl
0,COc1cc2c(cc1OC)[C@H](c1cc(OC)c(OC)c(OC)c1)[N@@+](C)(CCCOC(=O)/C=C(\Cl)C(=O)OCCC[N@+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,O=C(O)C[C@@H](O)C(=O)O
0,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,CCCCCN=C(O)[C@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)N=C(O)N[C@@H](Cc1ccccc1)C(=O)O
0,CC(C)[C@@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,NCCc1ccn[nH]1
1,Cn1c(=O)c2[nH]cnc2n(C)c1=O,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
1,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
1,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
0,Cn1cnc2c1c(=O)[nH]c(=O)n2C,NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(N)=O)C(c1ccccc1)c1ccccc1
1,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1
1,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
1,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
0,O=C(O)CCCCN(Cc1ccc([N+](=O)[O-])cc1)CP(=O)(O)O,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21
1,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
0,CN(C)c1ccc(-c2c(N)ncnc2C#Cc2ccc(N3CCOCC3)nc2)cc1,CON
1,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=NN=C(O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
1,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,Cc1cc(Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)c(OC(C)C)cc1C1CCNCC1
0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2n1cnc2ccccc21
1,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
1,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
0,C=CCc1ccccc1O,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1
1,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
1,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
0,O=C1CN2CCCC[C@H]2c2[nH]c3ccccc3c21,CN1CCc2nc(C(=O)N[C@@H]3CCCC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1
1,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
1,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,Cn1nc(C(=O)O)c2c1-c1nc(Nc3ccccc3)ncc1CC2
0,O=C([O-])[O-].[Ca+2],CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
0,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,OC[C@@H](O)CN1CCN(c2ccccc2)CC1
0,N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2
1,O=C(O)c1cccnc1,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
1,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1
0,COCCOCCOCCOc1ccc(C(C)(C)CC(C)(C)C)cc1,O=C(O)CCCCc1ccccc1
0,OC1CN(C2=Nc3ccccc3C(c3ccccc3)=N[C@@H]2c2cccs2)C1,OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O
0,OCc1ccc(F)cc1F,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O
0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,CCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cccnc4)cc23)c1F
1,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
1,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
1,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
0,CSc1cccc(N(C)/C(N)=N/c2cc(SC)ccc2Cl)c1,NS(=O)(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1
1,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21
0,N#C[C@@H](O)c1ccc(O)cc1,CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C
1,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O
1,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
1,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
1,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,Cc1cc(Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)c(OC(C)C)cc1C1CCNCC1
0,CCN=O,CCCCCCCCO
0,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1
1,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2
0,CC(O)CCOCCC(C)O,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
1,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1
0,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,COc1ccc(C(=O)N2CCCc3cc(C4=NNC(=O)S[C@@H]4C)ccc32)cc1OC
0,CCOCCP(CCOCC)CCP(CCOCC)CCOCC.CCOCCP(CCOCC)CCP(CCOCC)CCOCC.O.O.[98Tc],C[C@](O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(I)c1
1,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
1,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,CNCCCC12CCC(c3ccccc31)c1ccccc12
1,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,CN(C)CCC=C1c2ccccc2COc2ccccc21
0,C[C@@H](CON=C1c2ccccc2-c2ccccc21)C(=O)O,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12
0,CC(C)=CCC/C(C)=C/CC/C(=C/CO[P@@](=O)(O)OP(=O)(O)O)C(F)(F)F,OC(c1ccc(NCC(F)(F)F)cc1)(C(F)(F)F)C(F)(F)F
1,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
0,CCCS(=O)(=O)N[C@@H](C(=O)N[C@@H](CCSC)C(=O)NCc1ccc(C(=N)N)cc1)[C@H](C)O,Clc1cncc(N2CCNCC2)n1
1,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
1,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
0,O=C(CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1cc(O)c(O)c([N+](=O)[O-])c1,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
1,NS(=O)(=O)Cc1noc2ccccc12,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2
1,CN/C(=N/C#N)NCCSCc1nc[nH]c1C,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
1,O=c1[nH]c2cc(Cl)ccc2o1,O=S(=O)([O-])[O-].[Mg+2]
1,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N21,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Zn+2]
1,CC(N)Cc1ccccc1,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
0,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,CO/C(=C/C(N)=O)[C@H](C)[C@H](/C=C/c1csc(-c2csc([C@@H](C)/C=C/C=C/C(C)C)n2)n1)OC
1,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CN(C)CCC=C1c2ccccc2COc2ccccc21
0,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4ncccc34)ccc2Cl)c1
0,CCC(=O)N(CC(C)N(C)CCc1ccccc1)c1ccccc1,O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O
0,Cc1nc2cnccc2n1CC1CCN(C(=O)/C=C(/c2ccccc2)c2ccc(/N=N/c3ccc(O)c(C(=O)O)c3)cc2)CC1,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
0,O=C(O)CCC(=O)C(=O)O,N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12
0,c1ccc(-c2cc(NCc3cccnc3)n3ncc(C4CC4)c3n2)cc1,CCCCCCC#Cc1ccccc1/C=C/C(=O)O
1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
0,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Br)Br,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1
0,CC(O)=N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](N=C(C)O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,CCOC(=O)N1CCN(C(=O)[C@H](Cc2cccc(/C(N)=N\O)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1
1,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
0,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(O)=Nc3cc(C(F)(F)F)ccc3F)cc2)cc1,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
1,NC[C@H](O)c1ccc(O)c(O)c1,C#CCN(C)[C@H](C)Cc1ccccc1
1,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
1,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
1,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,C[C@H]1[C@H](c2ccccc2)OCCN1C
0,CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O,N[C@@H](C[S@](=O)O)C(=O)O
1,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,O.O.O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Na+].[Na+].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[OH-]
1,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,[Li+]
1,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C
0,CCOC(=O)c1c(/C(C#N)=C\N)c2ccc(Cl)c(Cl)c2n1C,O=P(O)(O)OC[C@H]1O[C@H](n2cnc3ncncc32)[C@H](O)[C@@H]1O
0,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,O=C(O)c1ccc([Hg]O)cc1
0,CCCCCCCC/N=C1\OC[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)N12,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(OP(=O)(O)O)c2)c(OC)c1
1,CCN(CC)C(C)C(=O)c1ccccc1,NC(N)=NCc1cccc(I)c1
1,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
0,Nc1ccc(S(N)(=O)=O)cc1,N[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1
0,CCOC/C=C/c1ccc(-c2nc(-c3ccc(NC(C)C)cc3)c(-c3ccc(NC(C)C)cc3)[nH]2)cc1,O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(Cl)c(C(=O)O)c1
1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@@H](O)c3cc(Cl)ccc32)c(C)c1
1,CC(C[N+](C)(C)C)OC(N)=O,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
0,FC(F)OC(F)(F)C(F)Cl,S=[Mo](=S)([S-])[S-]
0,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O
1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
1,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
0,COc1cc(C(=O)C(=O)N(C)[C@@H](Cc2ccc(Cl)cc2)C(=O)N(Cc2ccccc2)C(CCc2ccncc2)CCc2ccncc2)cc(OC)c1OC,CC(C)Cc1ccc(C(C)C(O)=NO)cc1
0,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,COc1cc(CS(C)(=O)=O)ccc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1
1,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
1,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,CCCCCCCC(O)=N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2
0,CC(C)c1c(OC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O,N[C@@H](CCC(O)=N[C@@H](CSCc1cccc(I)c1)C(O)=NCC(=O)O)C(=O)O
1,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C
1,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
0,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1
0,Clc1cccc(Cl)c1NC1=NCCN1,CN(C)S(=O)(=O)N1CCN(c2ccnc(CO)n2)CC1
0,COc1cc(CN2C(=O)N(Cc3ccc(O)c(OC)c3)N(Cc3ccccc3)C[C@@H](O)[C@H]2Cc2ccccc2)ccc1O,Cc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
1,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
1,C1N2CN3CN1CN(C2)C3,[Mg+2].[OH-].[OH-]
1,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
0,OCC(O)COc1ccc(Cl)cc1,COc1ccc(CCc2c3nc[nH]c3cc3c(=O)[nH]c(N)nc23)cc1
0,N#Cc1cc(NC(=O)[C@H]2c3ccccc3C(=O)N(CC(F)(F)F)[C@@H]2c2cccnc2)ccc1F,N=C(O)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
0,O=C(c1ccc2ccccc2c1)[C@@H](c1cccc2ccccc12)P(=O)(O)O,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1
0,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C,C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)[C@@H](C)O
1,NC[C@H](O)c1ccc(O)c(O)c1,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314
